Date,aapl,cisco,ibm,amzn
12/24/14,106.8417214,25.83243731,148.3141973,303.03
12/26/14,108.7303618,25.87807766,148.7907971,309.09
12/29/14,108.6540531,25.97848642,147.1135324,312.04
12/30/14,107.3281894,25.88720572,146.6919248,310.3
12/31/14,105.2869316,25.38972593,147.0493747,310.35
1/2/15,104.2853799,25.37603382,148.5341664,308.52
1/5/15,101.3474949,24.87053514,146.1969942,302.19
1/6/15,101.3570334,24.86134425,143.0441031,295.29
1/7/15,102.778283,25.09111638,142.1092343,298.42
1/8/15,106.7272583,25.28412497,145.1979677,300.46
1/9/15,106.8417214,25.54146975,145.830379,296.93
1/12/15,104.2090712,25.78043277,143.3832222,291.41
1/13/15,105.1343142,25.82179175,143.7223413,294.74
1/14/15,104.7336935,25.66095126,142.7966378,293.27
1/15/15,101.8911944,25.19221612,141.669296,286.95
1/16/15,101.0994916,25.44037002,144.0247989,290.74
1/20/15,103.703526,25.79881454,143.8506567,289.44
1/21/15,104.4952288,25.58742418,139.3962815,297.25
1/22/15,107.2137263,26.1940226,142.4208572,310.32
1/23/15,107.7669644,25.92748693,142.8607955,312.39
1/26/15,107.8814275,25.70690568,143.3098992,309.66
1/27/15,104.1041467,24.72348098,140.8444117,306.75
1/28/15,109.9894554,24.63616757,138.9013509,303.91
1/29/15,113.4138084,25.0175893,142.5033457,311.78
1/30/15,111.7540941,24.23176862,140.5144579,354.53
2/2/15,113.1562665,24.65914478,141.7517844,364.47
2/3/15,113.1753437,24.92568045,145.2437946,363.55
2/4/15,114.0433551,24.53047239,143.8598221,364.75
2/5/15,114.8541351,25.05435284,144.7305333,373.89
2/6/15,113.8869625,25.03597107,144.6480448,374.28
2/9/15,114.6434639,24.92568045,143.7527628,370.56
2/10/15,116.845936,25.2657432,146.3463118,372.995
2/11/15,119.5846623,24.75105363,146.0140422,375.14
2/12/15,121.0976649,27.07634757,146.309393,377.17
2/13/15,121.6913748,27.04877491,148.0445788,381.83
2/17/15,122.4095722,26.93848429,148.5614427,375.43
2/18/15,123.2570452,27.10392022,149.6966972,373.37
2/19/15,123.0032821,26.93848429,151.2657483,378.995
2/20/15,124.0039705,27.21421084,151.0442352,383.66
2/23/15,127.3603466,27.23259262,150.3612365,380.14
2/24/15,126.5655414,27.23259262,152.1333412,378.59
2/25/15,123.3288649,27.10392022,150.2689394,385.37
2/26/15,124.8849594,27.4899374,148.4783753,384.8
2/27/15,123.0128581,27.12230199,149.4659544,380.16
3/2/15,123.6161439,27.74728218,148.1184165,385.655
3/3/15,123.874695,27.14987465,148.6260507,384.61
3/4/15,123.0894658,26.95686606,147.140067,382.72
3/5/15,121.049785,26.92929341,148.7644963,387.83
3/6/15,121.2317284,26.58463521,146.2909335,380.09
3/9/15,121.7488306,26.98443872,148.3860782,378.56
3/10/15,119.2303515,26.34107676,145.6540834,369.51
3/11/15,117.0566073,25.97344135,144.7218825,366.37
3/12/15,119.1728957,25.95505958,145.8109885,374.24
3/13/15,118.3493627,25.67933303,142.3959951,370.58
3/16/15,119.651694,26.01020489,144.9803145,373.35
3/17/15,121.6530709,25.87234162,144.8695579,371.92
3/18/15,123.022434,25.87234162,147.5000258,375.135
3/19/15,122.0887774,25.97344135,147.5000258,373.24
3/20/15,120.5614108,26.13887729,150.3335474,378.49
3/23/15,121.8158623,26.10670919,151.9487469,375.11
3/24/15,121.3179121,25.73447834,150.4443039,374.09
3/25/15,118.1482674,25.23817054,146.9370134,370.96
3/26/15,118.9718004,24.89810779,148.2199433,367.35
3/27/15,118.0237798,24.93487133,148.0445788,370.56
3/30/15,121.0114812,25.41279736,150.1397234,374.59
3/31/15,119.1537438,25.49091988,148.1368759,372.1
4/1/15,118.9813764,25.23624221,146.918554,370.255
4/2/15,120.0060048,25.12511014,148.0907274,372.25
4/6/15,121.9499258,25.20845919,149.5582516,377.04
4/7/15,120.6667464,25.3658963,149.5859407,374.41
4/8/15,120.2741318,25.5140724,149.382887,381.2
4/9/15,121.1934245,25.58352995,149.8351429,383.54
4/10/15,121.7105267,25.96786171,150.3150879,382.65
4/13/15,121.4711275,25.91229567,149.8720618,382.36
4/14/15,120.9444494,25.75485856,149.7982241,385.11
4/15/15,121.4040958,26.16234284,151.4872613,383.45
4/16/15,120.8199619,26.48647806,150.5642902,386.04
4/17/15,119.4601747,25.85209913,148.293781,375.56
4/20/15,122.189325,26.37534599,153.3608929,389.51
4/21/15,121.5285833,26.56982712,151.6072476,391.18
4/22/15,123.1660735,26.50500008,152.6225159,389.8
4/23/15,124.1715499,26.55593561,157.1266153,389.99
4/24/15,124.7556839,26.6902202,156.7020486,445.1
4/27/15,127.0251878,26.75504725,157.5788712,438.56
4/28/15,125.0238109,27.15327052,160.5231493,429.31
4/29/15,123.1852254,26.90322335,160.9661755,429.37
4/30/15,119.8432133,26.69948121,158.0957351,421.78
5/1/15,123.4820804,26.9773114,160.2924065,422.87
5/4/15,123.2426812,27.01435542,160.5692979,423.04
5/5/15,120.4656511,26.75504725,159.7478535,421.19
5/6/15,119.7091498,26.8291353,158.1511133,419.1
5/7/15,120.4464992,26.67632869,159.0253388,426.88
5/8/15,122.7158089,27.06992146,160.5970847,433.69
5/11/15,121.4657654,27.05139945,159.1462424,432.85
5/12/15,121.0282502,27.06992146,158.6161269,431.02
5/13/15,121.1676781,27.18105354,160.2250738,426.87
5/14/15,123.9946996,26.90322335,161.8712219,432.28
5/15/15,123.8216167,27.36627366,161.1365004,426
5/18/15,125.1870488,27.5607548,160.950495,425.24
5/19/15,125.0716602,27.53760228,161.3411064,421.71
5/20/15,125.0620444,27.43110071,161.601514,423.86
5/21/15,126.3409351,27.25514159,161.2109026,431.63
5/22/15,127.4467428,27.09770448,160.1692722,427.63
5/26/15,124.6389528,26.81061328,158.2255155,425.47
5/27/15,126.9707647,27.14400951,159.9646662,431.42
5/28/15,126.7159481,27.18105354,159.6949584,426.57
5/29/15,125.2735903,27.14400951,157.7791025,429.23
6/1/15,125.5187911,27.02361643,158.2720169,430.92
6/2/15,124.9658872,26.93100637,157.7791025,430.99
6/3/15,125.1197387,26.94026737,158.0302098,436.59
6/4/15,124.3889441,26.49573907,156.597968,430.78
6/5/15,123.706228,26.46795605,155.6865414,426.95
6/8/15,122.8888919,26.18549536,153.7706856,423.5
6/9/15,122.5234946,26.15308184,154.0868948,425.48
6/10/15,123.9273896,26.5420441,157.1001827,430.77
6/11/15,123.6485337,26.72726423,156.9699789,432.97
6/12/15,122.2831016,26.43091203,155.3052303,429.92
6/15/15,122.0427086,26.37534599,154.6263105,423.67
6/16/15,122.6965775,26.58834913,155.1657263,427.26
6/17/15,122.4081059,26.79209127,155.4726352,427.81
6/18/15,122.9658176,27.05139945,156.4770645,439.39
6/19/15,121.7350056,26.88470134,155.3052303,434.92
6/22/15,122.7061932,26.80135228,155.9934504,436.29
6/23/15,122.1484815,26.65780668,156.8211745,445.99
6/24/15,123.1869792,26.40312901,155.2866298,440.84
6/25/15,122.6004203,26.30125794,154.4589056,440.1
6/26/15,121.8792414,26.19012586,153.8822888,438.1
6/29/15,119.7445517,25.50481139,151.5665213,429.86
6/30/15,120.6051586,25.43072334,151.2782129,434.09
7/1/15,121.7350056,25.52333341,152.9801625,437.39
7/2/15,121.5811541,25.50466918,153.5381788,437.71
7/6/15,121.1580624,25.40201592,153.203369,436.04
7/7/15,120.8599751,25.53266552,153.4544763,436.72
7/8/15,117.8598707,25.18737728,151.7432264,429.7
7/9/15,115.4559409,25.11272036,152.3849451,434.39
7/10/15,118.5425868,25.4580086,155.2680292,443.51
7/13/15,120.831128,25.93394645,157.5279952,455.57
7/14/15,120.7830494,26.1579172,156.8118743,465.57
7/15/15,121.9465514,26.23257412,156.7374721,461.19
7/16/15,123.571608,26.42854852,159.0346391,475.48
7/17/15,124.6389528,26.29789892,160.4389801,483.01
7/20/15,126.994804,26.1579172,161.0992993,488.1
7/21/15,125.7255291,25.98060702,151.659524,488
7/22/15,120.4080363,25.69131147,149.1298502,488.27
7/23/15,120.350342,26.13925297,150.4132876,482.18
7/24/15,119.7157045,26.50320544,148.5718339,529.42
7/27/15,118.0521851,26.32589526,147.9394155,531.41
7/28/15,118.638744,26.32589526,148.850842,526.03
7/29/15,118.2637309,26.50320544,149.8180703,529
7/30/15,117.6675563,26.40988429,149.6971667,536.76
7/31/15,116.6386744,26.52186967,150.6550947,536.15
8/3/15,113.8885787,26.46587698,147.6046057,535.03
8/4/15,110.2346054,26.1579172,146.5722756,531.9
8/5/15,110.9654,26.38188795,146.8512837,537.01
8/6/15,111.205793,26.32589526,146.5908761,529.46
8/7/15,111.5824999,26.26990257,145.4655623,522.62
8/10/15,115.6393428,26.68051562,146.9941136,524
8/11/15,109.6216924,26.14858508,145.8312893,527.46
8/12/15,111.3120437,26.03659971,146.4408343,525.91
8/13/15,111.2251113,26.78316888,145.4186743,529.66
8/14/15,112.0075025,27.09112866,146.0563521,531.52
8/17/15,113.1666004,26.89982031,146.5814985,535.22
8/18/15,112.5290965,26.36322372,146.3001701,535.02
8/19/15,111.0898832,25.94327856,144.3590038,532.92
8/20/15,108.8103238,25.23403785,143.1586691,515.78
8/21/15,102.1551695,24.70210732,139.5857978,494.47
8/24/15,99.60515396,23.50759665,134.540641,463.37
8/25/15,100.2040213,22.97566612,132.1868596,466.37
8/26/15,105.9512155,23.96487027,137.5696106,500.77
8/27/15,109.0711209,24.42214388,139.2950917,518.37
8/28/15,109.4285094,24.26349794,138.7699453,518.01
8/31/15,108.9165745,24.15151256,138.6855468,512.89
9/1/15,104.0483629,23.44227185,133.7998094,496.54
9/2/15,108.5108902,23.93687393,136.0223041,510.55
9/3/15,106.6080376,24.17017679,137.6446315,504.72
9/4/15,105.5455312,23.81555644,134.7563261,499
9/8/15,108.4819127,24.54346137,138.0666242,517.54
9/9/15,106.3955363,24.20750525,136.0223041,516.89
9/10/15,108.7330506,24.50613292,137.1007298,522.24
9/11/15,110.3171512,24.28216217,138.1979108,529.44
9/14/15,111.3796577,23.9835345,136.584961,521.38
9/15/15,112.3165952,24.24483371,138.3479526,522.37
9/16/15,112.4421642,24.32882274,139.1731827,527.39
9/17/15,110.0370359,24.15151256,138.9199871,538.87
9/18/15,109.5830558,23.83422067,135.5159129,540.26
9/21/15,111.2830662,23.83422067,137.3633031,548.39
9/22/15,109.5347601,23.46093608,135.440892,538.4
9/23/15,110.4234019,23.59158569,134.7188157,536.07
9/24/15,111.0802241,23.71290318,135.4221368,533.75
9/25/15,110.8001087,24.28682822,136.3692759,524.25
9/28/15,108.6074817,23.94620604,133.6497676,504.06
9/29/15,105.342689,23.92754181,133.6028795,496.07
9/30/15,106.2023534,24.49213474,135.9472832,511.67
10/1/15,105.8449648,24.20750525,134.6531724,520.72
10/2/15,106.6176968,24.23573009,135.5815562,532.54
10/5/15,107.0040628,25.26123264,139.7639725,543.68
10/6/15,107.5159977,25.6187473,139.5201545,537.48
10/7/15,107.0040628,25.91040399,140.748622,541.94
10/8/15,105.7676916,26.25851036,142.8023197,533.16
10/9/15,108.2983889,26.25851036,142.9054735,539.8
10/12/15,107.7961131,26.30555176,141.7332716,550.19
10/13/15,107.9796369,26.20206068,140.3078741,548.9
10/14/15,106.4534912,26.17383584,140.6736011,544.83
10/15/15,108.047251,26.48430909,140.748622,562.44
10/16/15,107.2552007,26.57839189,141.0299505,570.76
10/19/15,107.921682,26.57839189,139.9327695,573.15
10/20/15,109.8921486,26.8135989,131.886776,560.88
10/21/15,109.8824895,26.60661673,132.1493492,555.77
10/22/15,111.5631816,27.29342119,135.1220531,563.91
10/23/15,115.0211572,27.61330272,135.6753324,599.03
10/26/15,111.3506803,27.23697151,134.7188157,608.61
10/27/15,110.6455623,27.33105431,129.279799,611.01
10/28/15,115.2046811,27.622711,132.0649506,617.1
10/29/15,116.421734,27.41572884,131.8023774,626.55
10/30/15,115.4268415,27.14288871,131.3616295,625.9
11/2/15,117.0495787,27.06762246,131.6335804,628.35
11/3/15,118.3922005,26.91708998,133.0496002,625.31
11/4/15,117.841629,26.78537406,132.8151598,640.95
11/5/15,117.3007166,26.74774093,131.1834548,655.65
11/6/15,117.4365262,26.76655749,130.8646159,659.37
11/9/15,116.9611925,26.51253393,128.0816722,655.49
11/10/15,113.2749312,26.32436832,128.2331249,659.68
11/11/15,112.6346858,26.17383584,127.8071641,673.25
11/12/15,112.256359,26.18324412,125.9329367,665.6
11/13/15,108.9775265,24.6591027,124.7118492,642.35
11/16/15,110.7576027,25.20478296,126.567145,647.81
11/17/15,110.2871193,25.22359952,126.6712687,643.3
11/18/15,113.7793669,25.51525621,128.5644277,663.54
11/19/15,115.2247694,25.75046322,129.4352809,661.27
11/20/15,115.7292052,25.93862883,131.1012608,668.45
11/23/15,114.2255986,25.8069129,131.0633976,678.99
11/24/15,115.3217763,25.65638042,131.1959188,671.15
11/25/15,114.4972178,25.62815558,130.6279711,675.34
11/27/15,114.2838027,25.70342182,131.0633976,673.26
11/30/15,114.7591364,25.63756386,131.9721139,664.8
12/1/15,113.8278704,25.93862883,133.7327518,679.06
12/2/15,112.7995975,25.81632118,132.2371562,676.01
12/3/15,111.7519232,25.35531545,131.4988242,666.25
12/4/15,115.4672866,25.8539543,132.9281592,672.64
12/7/15,114.739735,25.86336258,132.0951693,669.83
12/8/15,114.6912316,25.54348105,130.6753,677.33
12/9/15,112.1593521,25.14833328,129.3122256,664.79
12/10/15,112.6928899,25.1859664,129.4731441,662.32
12/11/15,109.7923843,24.6120613,127.3812034,640.15
12/14/15,109.1133361,24.92253455,128.6685515,657.91
12/15/15,107.1828993,25.26123264,130.4291894,658.64
12/16/15,108.0074577,25.62345144,131.8490586,675.77
12/17/15,105.7180954,25.138925,129.4447467,670.65
12/18/15,102.8563925,24.71555239,127.6935746,664.14
12/21/15,104.1174819,25.05895462,128.2615223,664.51
12/22/15,104.020475,25.29886577,130.5617105,663.15
12/23/15,105.35917,25.77868806,131.139124,663.7
12/24/15,104.7965301,25.7598715,130.8646159,662.79
12/28/15,103.6227468,25.69401354,130.2588051,675.2
12/29/15,105.4852789,26.12679443,132.3128826,693.97
12/30/15,104.1077812,25.90099571,131.8963876,689.07
12/31/15,102.1094395,25.54818519,130.2682708,675.89
1/4/16,102.1967457,25.0448422,128.6874831,636.99
1/5/16,99.63576416,24.93104511,128.5928251,633.79
1/6/16,97.68592592,24.66551857,127.9491511,632.65
1/7/16,93.56313361,24.09653314,125.7625524,607.94
1/8/16,94.05786869,23.49909843,124.5982596,607.05
1/11/16,95.58087667,23.96376987,126.1127868,617.74
1/12/16,96.96807502,24.0396346,125.8004156,617.89
1/13/16,94.47499827,23.3284028,124.1628331,581.81
1/14/16,96.54124476,23.38530135,125.8098814,593
1/15/16,94.22278038,22.39905993,123.0837324,570.18
1/19/16,93.76684806,22.61717101,121.2662998,574.48
1/20/16,93.892957,21.71627741,115.3501779,571.77
1/21/16,93.4176233,21.71627741,116.3440864,575.02
1/22/16,98.38437544,22.16198266,115.9559888,596.38
1/25/16,96.46363926,21.97232085,115.5584254,596.53
1/26/16,96.99717709,22.49389083,116.041181,601.25
1/27/16,90.62382522,22.21888121,114.4982564,583.35
1/28/16,91.2737713,21.91068076,115.6909465,635.35
1/29/16,94.42649483,22.56027247,118.1236559,587
2/1/16,93.54373224,22.26629666,118.161519,574.81
2/2/16,91.65209812,21.64989577,116.3724838,552.1
2/3/16,93.46612674,21.90593922,118.0573953,531.07
2/4/16,94.2130797,22.3231952,120.8308732,536.26
2/5/16,91.69682974,21.70679432,121.7017264,502.13
2/8/16,92.66236751,21.74472668,121.4272183,488.1
2/9/16,92.6428617,21.47920014,118.6444714,482.07
2/10/16,91.94065241,21.34643687,114.9341421,490.48
2/11/16,91.38473672,23.40426753,112.6964694,503.82
2/12/16,91.66757102,23.81204042,115.746972,507.08
2/16/16,94.25209132,24.50430603,117.3726317,521.1
2/17/16,95.69552153,25.09225765,120.5857003,534.1
2/18/16,93.88148086,25.06380838,126.6580175,525
2/19/16,93.66691691,25.17760547,127.2604679,534.9
2/22/16,94.48616109,25.25347019,127.9202945,559.5
2/23/16,92.3502745,24.76983257,126.610204,552.94
2/24/16,93.72543436,24.95949438,126.9927122,554.04
2/25/16,94.3691262,25.22502092,128.6183719,555.15
2/26/16,94.51541981,25.0448422,126.2563839,555.23
2/29/16,94.30085586,24.82673111,125.3001135,552.52
3/1/16,98.04597207,25.443132,128.4940567,579.04
3/2/16,98.26053602,25.50951364,130.3396587,580.21
3/3/16,98.99200403,25.48106436,131.7740643,577.49
3/4/16,100.464693,25.41468273,131.7740643,575.14
3/7/16,99.35286158,25.73710781,134.0212998,562.8
3/8/16,98.53361741,25.65175999,132.9885277,560.26
3/9/16,98.62139357,26.18281307,134.2699301,559.47
3/10/16,98.6701581,25.96470198,134.0595506,558.93
3/11/16,99.73322494,26.41989033,136.1346574,569.61
3/14/16,99.98680052,26.26816088,136.536291,573.37
3/15/16,101.9958993,26.23022852,136.7084197,577.02
3/16/16,103.3515534,26.43885651,138.4583945,574.27
3/17/16,103.185754,26.73283232,140.610003,559.44
3/18/16,103.3027888,26.86559559,140.6578165,552.08
3/21/16,103.2930359,26.73283232,142.130473,553.98
3/22/16,104.0830214,26.81818013,141.6236496,560.48
3/23/16,103.5075999,26.39144106,139.0417195,569.63
3/24/16,103.0589662,26.51472124,141.4802091,582.95
3/28/16,102.5908266,26.45782269,141.9105308,579.87
3/29/16,105.0193004,26.6474845,142.7998623,593.86
3/30/16,106.8528469,26.98887576,141.9200935,598.69
3/31/16,106.2969312,26.99835885,144.8271556,593.64
4/1/16,107.2722219,27.20698685,145.8503649,598.5
4/4/16,108.3743004,26.93197722,145.4200432,593.19
4/5/16,107.0966696,26.39601748,143.4405634,586.14
4/6/16,108.2182539,26.79798728,143.4596889,602.08
4/7/16,105.8580504,26.41515889,141.7670902,591.43
4/8/16,105.9750853,26.50129528,142.8189877,594.6
4/11/16,106.3261899,26.43430031,142.7233606,595.93
4/12/16,107.7111027,26.45344173,143.0867434,603.17
4/13/16,109.2715678,27.01811361,144.6167761,614.82
4/14/16,109.3300852,27.03725503,144.5498371,620.75
4/15/16,107.1356812,26.70228019,145.0853486,625.89
4/18/16,104.8242423,26.97983077,145.8599276,635.35
4/19/16,104.2683266,27.11382071,137.7029409,627.9
4/20/16,104.4828906,27.21909851,139.7206715,632.99
4/21/16,103.3515534,27.02768432,142.7711742,631
4/22/16,103.0687191,26.94154793,142.0061578,620.5
4/25/16,102.4835447,27.01811361,142.3026016,626.2
4/26/16,101.7715825,27.22866922,142.5607947,616.88
4/27/16,95.40293433,27.41051271,143.8900105,606.57
4/28/16,92.48681519,26.75970445,140.6386911,602
4/29/16,91.42374835,26.30988109,139.5581055,659.59
5/2/16,91.32621928,26.19503257,138.9174043,683.85
5/3/16,92.82816693,25.70692637,137.8272561,671.32
5/4/16,91.86262916,25.30495656,137.9420085,670.9
5/5/16,91.4920187,25.08483024,140.0649289,659.09
5/6/16,90.9817672,25.39109295,142.1878492,673.95
5/9/16,91.0504549,25.37195153,142.2361172,679.75
5/10/16,91.66864422,25.86962844,144.7750135,703.07
5/11/16,90.77570409,25.55379502,143.7903465,713.23
5/12/16,88.64638534,25.52508289,143.6841569,717.93
5/13/16,88.82301086,25.39109295,142.6029539,709.92
5/16/16,92.12002054,25.81220418,144.28268,710.66
5/17/16,91.73733192,25.50594147,142.8732547,695.27
5/18/16,92.7872725,25.57293644,142.2361172,697.45
5/19/16,92.43402146,26.38644677,139.9096,698.52
5/20/16,93.4348994,26.76927516,142.1492348,702.8
5/23/16,94.62221539,26.74056303,141.6858621,696.75
5/24/16,96.06465713,27.24781064,143.1725162,704.2
5/25/16,97.75241208,27.67849258,146.4354324,708.35
5/26/16,98.52760186,27.65935116,147.1594523,714.91
5/27/16,98.46872669,27.67849258,147.5455962,712.24
5/31/16,97.98791278,27.80291181,148.4144201,722.79
6/1/16,96.61415874,27.65935116,147.2270275,719.44
6/2/16,95.88803161,27.83162394,148.1827337,728.24
6/3/16,96.08428218,27.87947749,147.5938642,725.54
6/6/16,96.78097173,27.85076536,147.4394067,726.73
6/7/16,97.17347288,27.82205323,148.0186226,723.74
6/8/16,97.08516012,27.8890482,148.6654136,726.64
6/9/16,97.78184967,27.8890482,148.1055049,727.65
6/10/16,96.97722231,27.78377039,147.0918771,717.91
6/13/16,95.51515551,27.6019269,146.0396349,715.24
6/14/16,95.63290586,27.71677542,145.8272558,719.3
6/15/16,95.31890494,27.42008342,145.460419,714.26
6/16/16,95.72121862,27.63063903,145.8272558,717.51
6/17/16,93.54283722,27.70720471,146.7250404,706.39
6/20/16,93.31714906,27.56364406,148.2889233,714.01
6/21/16,94.11196389,27.53493193,148.7136816,715.82
6/22/16,93.75871286,27.48707839,147.622825,710.6
6/23/16,94.29840194,27.96561387,149.9686494,722.08
6/24/16,91.64901916,26.55871954,141.5120973,698.96
6/27/16,90.31451524,26.13760831,138.5291354,691.36
6/28/16,91.83545721,26.59700238,140.6529271,707.95
6/29/16,92.63027204,27.04682574,143.3173202,715.6
6/30/16,93.8077755,27.45836626,146.5223148,715.62
7/1/16,94.09233883,27.56364406,147.0725699,725.68
7/5/16,93.20921124,27.36265916,146.4257788,728.1
7/6/16,93.7390878,27.73934243,147.0918771,737.61
7/7/16,94.14140148,27.75865952,147.3139099,736.57
7/8/16,94.86752861,28.26090388,149.1094792,745.81
7/11/16,95.16190448,28.42509915,149.9493422,753.78
7/12/16,95.59365574,28.59895297,151.6001075,748.21
7/13/16,95.05396666,28.73417261,152.5461602,742.63
7/14/16,96.93797219,28.74383115,154.7278734,741.2
7/15/16,96.92815966,28.80178243,154.2451935,735.44
7/18/16,97.95847519,28.88870933,154.3224222,736.07
7/19/16,97.9977253,28.89836788,154.0521215,739.95
7/20/16,98.08603806,29.5841246,155.770462,745.72
7/21/16,97.56597404,29.53583188,154.8919845,744.43
7/22/16,96.81040932,29.66139297,156.4558675,744.86
7/25/16,95.51515551,29.73866133,157.0157762,739.61
7/26/16,94.85771608,29.82558824,156.5041355,735.59
7/27/16,101.0199842,29.7096857,156.2241811,736.67
7/28/16,102.3839257,29.47788061,155.7801156,752.61
7/29/16,102.2563628,29.48753915,155.0560957,758.81
8/1/16,104.0618681,29.68071006,155.8573444,767.74
8/2/16,102.5213011,29.57446606,155.0174813,760.58
8/3/16,103.8067424,29.67105151,155.1043637,754.64
8/4/16,104.4445567,29.74831988,155.9538804,760.77
8/5/16,106.0328796,29.98012497,157.836332,765.98
8/8/16,106.9108965,29.95114933,157.7784104,766.56
8/9/16,107.3449723,29.88353951,157.5155113,768.31
8/10/16,106.5458782,29.7966126,157.8173584,768.56
8/11/16,106.4768207,29.89319806,159.229224,771.24
8/12/16,106.7234547,29.81592969,157.6907774,772.56
8/15/16,108.0059514,30.12500315,157.6226184,768.49
8/16/16,107.9072978,30.05739333,156.4736519,764.04
8/17/16,107.749452,29.67105151,156.2204898,764.63
8/18/16,107.611337,29.43924642,157.1162942,764.46
8/19/16,107.8875671,29.47788061,155.8310097,757.31
8/22/16,107.0490115,29.5841246,155.7920616,759.48
8/23/16,107.3844337,29.92217369,156.0452237,762.45
8/24/16,106.5754743,29.99944206,154.8670463,757.25
8/25/16,106.1216678,30.2215886,154.4580921,759.22
8/26/16,105.5001502,30.27953987,154.156245,769
8/29/16,105.3817659,30.50168642,155.5194255,771.29
8/30/16,104.5728064,30.46305224,155.2078414,767.58
8/31/16,104.67146,30.36646678,154.7015172,769.16
9/1/16,105.2929776,30.50168642,155.3441595,770.62
9/2/16,106.2795135,30.74315005,155.3538965,772.44
9/6/16,106.2499175,30.78178424,156.1328568,788.87
9/7/16,106.9010312,30.70451587,157.3889303,784.48
9/8/16,104.0992692,30.39544242,154.8183613,784.06
9/9/16,101.7414483,29.7966126,151.595413,760.14
9/12/16,104.0203463,30.36646678,154.127034,771.49
9/13/16,106.4965514,29.99944206,151.712257,761.01
9/14/16,110.2651186,29.94149079,149.9985444,761.09
9/15/16,114.0139551,30.24090569,151.566202,769.69
9/16/16,113.3727067,29.78695406,149.7940673,778.52
9/19/16,112.0507486,29.96080788,150.7969787,775.1
9/20/16,112.0408832,30.03807624,150.3880245,780.22
9/21/16,112.0211525,30.28919842,151.4396209,789.74
9/22/16,113.0767459,30.57895478,152.0043671,804.7
9/23/16,111.1924624,30.26988133,150.9040857,805.75
9/26/16,111.3601735,30.0091006,149.9303853,799.16
9/27/16,111.567346,30.40510096,152.6470094,816.11
9/28/16,112.4157669,30.42441806,154.127034,828.72
9/29/16,110.6695983,30.31817406,153.9517679,829.05
9/30/16,111.5278846,30.63690605,154.6723062,837.31
10/3/16,111.0050205,30.67554024,153.4649177,836.74
10/4/16,111.4785578,30.52946624,152.3451623,834.03
10/5/16,111.5278846,30.76318464,152.9488565,844.36
10/6/16,112.3565747,30.6560637,152.7541164,841.66
10/7/16,112.5242858,30.64632544,151.575939,839.43
10/10/16,114.4874923,30.64632544,152.8904345,841.71
10/11/16,114.7341263,30.22757997,150.7190826,831
10/12/16,115.7601236,29.54590129,150.2322324,834.09
10/13/16,115.4049707,29.38035076,149.6772232,829.28
10/14/16,116.046219,29.39008903,150.3880245,822.96
10/17/16,115.9672962,29.42904209,150.6996086,812.95
10/18/16,115.8883733,29.64328396,146.7561221,817.65
10/19/16,115.5430857,29.55563956,147.2819203,817.69
10/20/16,115.4838936,29.37061249,147.5350824,810.32
10/21/16,115.030087,29.36087423,145.6947887,818.99
10/24/16,116.0659498,29.6627605,146.610067,838.09
10/25/16,116.6578713,29.54590129,146.9119141,835.18
10/26/16,114.0336858,29.7504049,147.8174555,822.59
10/27/16,112.9386309,29.58485436,149.3169541,818.36
10/28/16,112.1888636,29.78935796,148.5964158,776.32
10/31/16,112.0112872,29.87700236,149.6480122,789.82
11/1/16,109.9888885,29.68223703,148.7716819,785.41
11/2/16,110.0875421,29.59459263,147.9537735,765.56
11/3/16,108.9135644,29.52642476,148.3627277,767.03
11/4/16,107.9318251,29.39982729,148.4211497,755.05
11/7/16,109.4887248,30.1301973,151.624624,784.93
11/8/16,110.1333011,30.1886269,152.4522693,787.75
11/9/16,109.9548031,30.5392045,152.0985746,771.88
11/10/16,106.8905864,30.1886269,157.4138209,742.38
11/11/16,107.5252462,30.5392045,158.4454307,739.01
11/14/16,104.8279422,30.54894277,155.4390251,719.07
11/15/16,106.2162604,30.87030557,155.8909684,743.24
11/16/16,109.0722293,30.7437081,156.5001094,746.49
11/17/16,109.0325631,29.26349156,157.001177,756.4
11/18/16,109.1416453,29.39008903,157.5808434,760.16
11/21/16,110.7977106,29.26349156,159.9191588,780
11/22/16,110.8671265,29.10767929,159.8209103,785.33
11/23/16,110.3018826,28.93239049,159.1429953,780.12
11/25/16,110.8572099,29.30244463,160.2826785,780.37
11/28/16,110.6390456,29.13689409,161.6385084,766.77
11/29/16,110.5299635,29.04924969,160.6658478,762.52
11/30/16,109.597807,29.03951142,159.3787918,750.57
12/1/16,108.5764014,28.67919555,157.0208267,743.65
12/2/16,108.9829803,28.48443022,157.2173238,740.34
12/5/16,108.1995722,28.75710169,157.0404764,759.36
12/6/16,109.0325631,28.56233635,157.541544,764.72
12/7/16,110.1035515,29.16610889,161.9037795,770.42
12/8/16,111.1844564,29.16610889,162.4637962,767.33
12/9/16,112.9991866,29.27322983,163.6034793,768.66
12/12/16,112.3546103,29.38035076,162.6013442,760.12
12/13/16,114.2288399,29.78935796,165.3424786,774.34
12/14/16,114.2288399,29.6627605,165.5586254,768.82
12/15/16,114.8535831,29.82831103,165.0772075,761
12/16/16,115.0023315,29.78935796,163.8098013,757.77
12/19/16,115.6667409,29.94517023,163.760677,766
12/20/16,115.9741542,29.76014316,164.6645636,771.22
12/21/16,116.0832364,29.62380743,164.3992926,770.6
